seq_6941_11,seq_2585_2,seq_10967_12,seq_12715_30,seq_14254_27,seq_18821_9,seq_5478_50,seq_10663_42,seq_3204_2,seq_6918_183,seq_21526_88,seq_18859_7,seq_10562_42,seq_15640_54,seq_11105_171,seq_19496_1,seq_3434_34,seq_14337_1,seq_12387_7,seq_5661_15,seq_4982_54,seq_24707_6,seq_18382_109,seq_21153_5,seq_14023_84,seq_19347_37,seq_20161_41,seq_6342_10,seq_23371_5,seq_4542_24,seq_21961_14,seq_21477_105,seq_12549_33,seq_12684_5,seq_5701_81,seq_16892_23,seq_5009_11,seq_5601_2,seq_25452_16,seq_9366_54,seq_25501_128,seq_17761_2,seq_4131_72,seq_20187_10,seq_6334_9,seq_16074_12,seq_6225_3,seq_7215_18,seq_5011_11,seq_4891_50
1423.0,3850.7,1912.6,268.0,1770.8,12361.9,163.6,245.0,9512.2,673.3,869.3,147.4,519.4,4124.1,38851.4,1412.6,3655.8,807.6,493.7,882.7,5194.0,368.2,808.8,20095.4,1789.5,224.8,37592.2,1081.8,21839.0,21633.5,672.0,1017.4,2568.8,3008.9,7221.9,1630.8,654.2,30642.7,238.6,1173.6,8455.8,2302.8,12181.0,3736.9,936.1,1390.9,3151.3,2419.2,2310.3,1088.2
1143.0,4815.2,1648.3,257.8,2284.9,11059.5,177.3,363.0,2630.2,728.8,846.0,219.8,386.2,2585.6,85299.5,1222.9,8534.4,1011.4,486.2,374.9,6324.4,709.8,1295.8,25516.6,1497.0,323.6,32811.6,948.2,8001.8,14705.6,611.4,936.1,1982.6,3264.1,5642.5,2786.1,723.8,33689.6,289.0,785.0,2456.3,1977.6,30098.5,2344.5,806.6,1160.8,3312.9,2008.7,1995.3,1356.3
1175.9,3643.7,1435.7,309.1,1347.0,8919.9,189.8,373.3,1910.9,694.7,677.4,147.0,484.5,2335.7,24225.9,1748.4,6023.6,1091.0,551.6,699.2,13750.7,629.5,1207.0,13301.9,1819.5,349.3,38968.3,988.5,10732.8,8964.8,596.2,1046.9,1924.6,3305.8,5682.7,2138.9,644.6,29164.1,378.8,1082.3,1572.5,2091.4,21653.1,2353.4,683.4,1213.3,4703.9,1831.2,1596.2,1303.0
1349.8,9030.8,2223.8,290.7,1495.7,6316.5,198.7,348.0,1466.3,929.2,461.6,259.8,448.3,1736.6,18627.7,1496.3,6697.3,1818.1,559.2,685.9,5764.2,1024.8,995.0,22646.0,1874.4,319.7,42086.3,1118.2,10836.4,18832.9,861.9,1175.6,3077.7,2980.3,6360.8,1466.8,719.6,24902.5,263.1,1421.8,1367.1,2190.9,30763.3,4109.1,774.0,1214.2,3346.1,9343.7,940.7,1025.5
1384.6,7460.9,2254.8,166.6,1994.6,19055.2,141.9,300.5,2956.2,869.2,1329.1,153.3,961.9,2576.8,115067.5,1498.5,6307.3,923.2,455.0,466.1,4326.6,1335.1,1560.8,52827.3,1414.6,292.4,32402.4,1110.6,9636.9,15739.0,1091.0,1136.4,4567.3,3729.3,8257.4,3911.8,801.7,39907.3,226.7,766.6,1515.0,2591.8,24977.5,4363.2,835.2,1498.8,3772.8,1944.6,1591.3,1729.8
1643.1,4069.2,1840.1,382.1,2020.0,9477.6,239.1,253.3,9184.6,1071.1,828.9,157.8,628.5,2169.8,39921.6,1583.4,1189.4,1119.0,562.7,867.6,13822.4,546.1,1096.8,14319.1,1930.0,220.0,26637.4,366.7,21230.7,21295.1,695.9,983.7,2461.3,3213.2,5935.6,1368.4,611.4,27663.5,933.2,1109.8,1557.7,2058.9,1750.0,2630.9,790.0,2344.0,2838.6,1915.4,2001.3,1758.2
1446.7,4958.2,1729.7,186.4,1960.0,16222.3,162.4,304.2,9494.1,1480.7,518.4,155.9,523.6,2170.2,19099.4,1096.8,2098.4,846.4,456.8,709.4,4030.6,287.3,951.6,3889.7,2208.5,311.2,44044.8,447.2,13398.8,17490.3,453.0,984.9,3647.1,3273.6,7270.1,1019.9,624.2,35800.8,202.1,1022.3,1335.1,1939.0,5387.1,16360.6,998.1,1213.2,4536.6,6164.6,5255.9,1362.4
1599.8,4637.2,6557.0,331.4,1785.9,7183.8,201.8,312.0,2275.5,836.6,593.0,167.6,391.5,2888.0,19777.4,1479.6,5617.1,1106.8,570.0,878.6,7320.8,742.2,1102.2,11913.2,1968.1,304.6,30105.9,973.9,7395.3,26317.5,682.6,937.4,3000.2,3862.5,6705.3,1811.6,577.5,27431.2,312.9,1047.8,1224.1,2950.9,22107.2,3241.8,824.4,1254.9,2576.9,1762.6,1674.4,706.1
2436.1,3664.7,1720.8,306.4,2008.3,4689.7,1172.7,270.6,10445.0,1027.8,612.0,175.6,3219.9,2211.5,31327.0,1886.2,2523.5,1013.2,634.1,874.4,3805.6,304.7,1389.2,10795.2,1866.7,246.3,34652.0,474.7,16758.4,18573.1,552.1,1140.6,3391.9,4335.4,6484.0,1658.8,732.7,25799.7,217.0,1104.5,1588.9,2040.4,6986.2,2948.7,812.1,1488.6,3783.4,5687.2,5639.0,2062.1
1500.5,3881.7,1534.7,203.2,2012.0,13625.8,561.7,385.6,11656.8,1316.1,712.8,157.6,510.4,3357.3,30549.2,1073.8,6638.6,1102.8,686.8,1054.6,6387.9,280.9,1101.4,6749.9,1865.4,269.3,28906.0,1394.2,21561.9,17941.4,666.7,1057.6,2384.5,3435.3,5734.4,955.9,615.7,30271.8,535.6,1092.2,1629.8,1863.6,26688.8,3534.7,877.1,1259.6,3704.4,3148.6,3904.2,2896.9
1689.2,11377.4,3620.5,212.0,2000.0,20346.1,219.4,345.0,6630.3,1488.0,916.1,131.6,253.9,2809.5,59702.0,1989.0,13395.1,1138.1,436.0,1041.3,3165.2,479.2,820.7,7426.4,2287.5,350.9,36222.1,1316.1,4857.7,18383.4,664.3,800.4,2089.3,1553.4,5974.2,2545.6,514.1,26855.0,281.2,1483.2,4111.5,2150.7,60257.1,2402.7,1037.4,1158.7,2924.4,2429.7,2578.3,3279.0
1719.3,3485.3,1430.0,189.5,2199.5,10199.0,1044.4,308.4,4030.9,1566.2,6491.4,167.6,415.9,1987.4,88160.3,1488.6,7529.7,1174.7,444.8,501.4,3626.4,411.4,1291.3,25235.2,2072.9,320.4,39311.8,1392.3,7252.6,19968.0,787.0,1075.1,2059.1,3297.1,6208.9,4199.0,688.1,24593.0,246.6,819.3,1355.7,2207.3,33899.1,2920.0,810.4,1142.9,3200.4,1660.9,2384.1,2535.2
1514.7,3865.9,2013.3,190.5,2102.3,12627.2,260.5,306.6,8945.4,1486.0,459.9,137.3,474.0,5426.3,20321.7,1429.3,7324.9,879.1,506.4,886.3,6852.8,274.4,1108.1,9393.7,2775.9,214.1,45488.7,1320.9,36588.3,20117.2,671.2,1230.3,2970.4,3373.7,5998.0,1543.1,625.0,23699.4,240.8,1101.2,2662.5,1912.9,28096.5,3925.9,1104.8,1432.4,3392.8,8547.6,5810.5,1161.0
1532.8,5252.6,1814.9,453.9,1990.8,7540.2,155.9,482.6,12694.3,1710.6,1082.8,149.2,555.6,2468.7,21611.2,1399.8,2466.5,1190.0,674.3,613.1,6360.3,263.8,1148.3,5228.5,2474.9,513.7,40506.8,901.2,21047.5,19818.8,618.3,1134.5,3128.7,4270.9,7173.5,2111.6,667.5,38945.7,211.3,1038.3,3781.3,1677.8,6940.7,5650.5,1064.4,1380.6,3390.1,2679.1,2434.6,2061.7
1659.7,4771.6,1564.6,342.7,1838.2,28562.3,146.2,269.7,3240.6,902.8,1966.3,131.8,364.5,2432.5,91855.5,1702.9,8213.7,7512.7,359.4,806.1,5524.8,449.0,1148.0,23722.0,1598.8,290.5,29602.4,1458.2,12219.3,14097.3,632.9,1025.3,2774.2,2240.7,6517.4,2099.8,762.4,33382.4,238.1,988.9,1531.6,2177.9,39351.7,2031.4,1948.1,1036.5,3723.1,1418.9,1966.9,977.1
1529.6,4253.5,1494.6,292.4,2278.3,18975.3,332.0,348.2,14142.6,2197.3,1314.5,166.2,513.5,3277.6,30237.5,1155.7,11223.1,1337.2,701.5,884.9,6156.3,491.1,1141.2,12616.2,2226.4,276.6,28471.0,1529.4,15879.0,19415.5,675.5,2741.4,3169.8,3516.4,5517.7,1438.9,588.4,28138.3,218.7,977.8,1767.4,1967.8,51563.8,2926.6,898.4,1308.0,2915.2,1526.0,1805.5,3948.7
1847.6,7715.6,2202.4,352.6,2419.0,15931.3,185.6,366.9,2823.9,1161.7,570.0,149.7,459.7,2833.1,66220.1,1409.3,10039.1,1507.8,498.9,561.2,11696.8,508.5,1201.2,29118.1,3399.4,386.8,44448.2,1153.7,11281.5,16575.3,819.6,1116.6,3569.7,4016.0,7298.6,3343.4,669.7,40731.3,372.3,788.5,1359.1,2337.2,38563.9,4350.2,573.3,1296.9,3678.6,3466.7,2445.2,2517.2
1796.2,12086.9,4206.3,357.6,1781.2,12623.5,155.3,300.2,1864.8,1288.6,663.4,141.0,457.4,2957.7,20498.0,1494.4,4999.8,1108.5,409.7,710.3,5398.5,929.5,1051.4,23035.3,1398.2,311.8,44996.7,858.7,9164.5,18815.2,838.7,1032.5,3140.3,3255.6,8125.7,2272.3,755.3,31211.7,239.7,1008.7,1893.4,1886.0,19067.1,3627.2,916.9,1515.3,3548.7,3107.2,1181.4,2505.8
1307.2,6077.4,1946.7,391.1,1319.2,5959.9,202.8,343.8,14436.7,1216.8,502.1,166.4,457.4,3515.4,10860.6,1403.4,37768.4,874.8,608.4,766.9,7486.3,299.4,698.6,2485.2,2269.8,353.4,30940.7,5791.4,31744.5,18281.5,966.9,1076.0,2610.1,2721.8,7189.4,976.8,615.5,33349.1,243.8,1110.5,1181.0,1602.2,135672.4,3822.4,659.9,1304.5,3960.6,5157.1,4871.2,1555.7
1887.1,3101.1,1567.7,343.5,2003.7,19845.7,151.7,757.2,3473.0,716.8,1473.9,1891.0,399.4,1984.8,74891.7,1385.6,5678.0,1411.2,376.6,459.0,7437.8,782.2,1019.7,23187.4,1621.1,1898.4,27919.2,1023.7,12558.4,18301.6,793.3,1005.4,2924.6,2494.8,6195.2,2783.6,620.1,31630.2,362.4,758.1,1329.1,11846.8,25980.6,2330.9,987.2,1163.0,3451.0,1397.4,1705.1,821.9
1173.3,4902.1,1966.7,383.8,1563.4,3705.1,281.4,244.9,12215.3,953.1,1070.9,165.1,583.4,2839.0,25513.0,1324.4,7051.3,894.7,617.8,905.9,11743.5,346.8,1096.4,10077.6,1595.6,226.4,35394.2,1153.1,20892.0,14133.2,745.3,1128.4,2288.8,3941.5,5244.3,1450.9,744.7,33916.6,194.3,1097.5,1623.1,2345.3,28593.3,2287.3,1604.8,1281.6,3903.4,2497.1,4498.4,658.5
1559.7,10860.8,3230.6,675.8,2348.5,28771.6,133.7,346.3,14909.0,1505.2,1121.3,161.9,642.2,3657.9,5016.3,1321.7,6385.9,1172.9,480.6,1015.7,8374.3,246.7,818.6,1734.1,2916.1,286.2,48880.0,1249.4,37187.8,19525.0,606.9,1288.5,4972.4,3626.9,6019.1,1692.7,607.4,31696.4,219.8,1140.2,1285.9,1995.0,24272.2,4328.9,1075.3,1214.2,5011.2,3862.0,2498.0,3260.6
1713.8,4022.5,1597.1,316.2,1514.4,9751.9,203.5,255.5,7496.4,1329.7,983.4,165.6,636.1,2514.6,43688.9,1250.6,5346.3,1695.9,502.5,899.4,6348.8,509.3,1067.6,21268.8,2358.4,233.9,24788.3,821.5,12197.5,13845.9,1267.2,1208.0,2182.2,3530.5,5197.3,2548.2,950.0,25595.7,204.8,1067.5,1254.7,2525.0,20867.5,2675.1,986.8,1299.9,3422.5,2049.2,1536.1,3398.1
1095.5,3550.0,1439.9,280.1,1902.6,7984.0,568.4,259.1,8792.3,1133.1,665.4,148.1,582.9,1879.2,39188.1,1420.9,4160.5,941.3,482.3,965.9,4505.5,533.2,1301.0,17372.8,2209.4,265.2,36089.5,705.5,5840.6,14994.9,625.8,1010.4,2661.6,3522.0,6934.8,1969.3,619.6,35049.5,211.7,1082.9,1046.8,2042.7,14718.8,2607.1,959.2,1490.1,3307.0,1902.6,1606.4,1093.9
2162.0,5656.6,2251.0,248.3,1846.1,18991.2,328.7,378.2,8839.9,1163.5,1244.0,222.8,688.0,1998.0,8195.4,1322.1,5101.7,1398.8,615.9,954.3,7392.4,270.7,1137.7,1318.6,2421.8,249.3,29433.8,925.6,23464.4,18020.4,538.4,1167.5,3755.3,3448.6,5742.6,1224.1,1081.7,26074.6,233.9,1170.3,1315.1,1542.7,19265.3,2361.1,976.8,1489.3,4006.6,3160.4,6825.8,1734.0
1437.4,5050.9,2383.2,560.1,1624.7,7035.9,235.9,320.9,9413.4,982.6,648.5,172.6,549.7,2638.8,48698.8,1122.4,10260.2,1296.9,646.5,848.9,6461.4,318.2,1412.7,18638.2,2384.0,219.8,31342.8,1900.4,18084.7,14772.9,771.1,1222.6,3235.8,4285.5,4865.6,1523.9,761.9,27928.1,182.6,944.1,1255.0,2127.8,43482.6,2989.7,910.1,1204.8,3427.0,2807.9,3066.0,659.8
1274.5,6459.4,1890.8,503.0,1900.5,9294.1,360.3,276.0,11851.6,1237.8,1580.4,143.4,694.0,2134.9,26779.4,1431.5,8715.2,1167.0,432.9,950.5,5967.7,385.4,1201.9,10048.8,1821.1,265.5,30782.5,1131.6,23929.2,15459.9,787.8,1167.1,3028.7,3664.8,6198.3,1252.2,637.2,30906.6,248.4,1123.6,1934.5,2165.7,40751.0,2573.4,901.0,1214.6,3322.0,1682.0,2283.6,1594.4
1625.9,7273.6,2120.7,252.8,1749.1,24240.0,113.7,288.7,9214.1,1188.2,839.0,152.7,533.8,2160.4,24803.2,1147.3,5539.8,871.5,361.2,960.0,3771.9,275.7,936.2,4989.1,3001.4,241.5,42174.6,815.7,27739.1,17603.0,692.8,1133.9,2173.2,2953.6,6955.8,2015.5,812.1,36299.5,215.5,1297.2,1273.8,1659.2,21012.5,4130.0,1007.5,1440.6,4045.0,4644.0,2335.1,2259.9
1211.1,4446.1,1452.0,335.6,2478.2,11554.8,403.9,345.0,3574.5,918.3,658.3,166.8,303.5,2143.0,85412.0,1478.6,8794.5,1080.6,525.1,463.3,6869.7,1174.4,1127.9,36228.1,1247.9,321.8,31025.9,1183.5,8218.3,16257.5,620.9,949.8,4257.7,3568.9,8493.0,3357.5,642.5,32798.7,265.6,792.6,1319.7,3449.5,36982.6,4599.8,898.8,1156.8,3365.0,5930.5,1877.1,925.3
1245.4,4836.4,2009.1,196.7,1986.3,4548.0,292.6,259.8,5218.4,1399.3,529.7,143.7,568.1,3028.4,38063.8,1394.1,2571.4,1038.0,2185.4,717.9,2934.6,334.8,1167.0,16114.1,1768.9,214.6,33937.8,568.5,17629.0,17379.4,643.4,1214.7,3035.1,4162.4,6874.6,1647.6,790.5,33935.6,276.8,1037.3,1463.8,2170.0,8088.2,3984.4,1064.4,1444.9,3915.4,6984.5,1908.6,3642.8
1735.9,5492.2,1691.4,366.9,2230.6,14723.7,463.4,420.1,2126.3,949.7,521.1,232.0,338.2,2236.4,43965.7,2544.0,6229.9,1150.5,575.1,1545.5,4561.9,374.2,1422.6,3855.4,1984.2,287.6,25848.1,1013.9,15201.4,18496.6,1296.9,1106.6,2368.7,3053.1,6166.4,1448.8,608.4,28962.6,430.8,1554.1,1349.0,5764.8,25573.2,1799.6,938.7,1192.6,3375.9,1670.8,2083.0,815.1
1696.3,10138.3,2776.1,290.3,1843.9,5547.5,143.0,391.9,9534.3,567.2,698.6,156.8,557.2,3456.1,38633.7,1196.1,4785.6,2231.9,514.5,867.5,5716.1,300.3,1246.9,12288.0,2158.7,247.3,34903.3,859.8,28213.8,20194.4,1023.2,1063.3,3250.0,3775.6,6470.8,1147.1,769.6,29766.0,189.5,1172.4,1217.7,2168.4,18203.6,2495.6,872.2,1607.3,3167.4,2221.6,6293.7,472.4
1261.1,3589.4,1584.9,252.0,1835.5,10273.6,309.7,396.6,8715.0,1073.3,805.2,139.8,564.9,2004.6,47558.7,1312.7,5839.3,1027.9,335.3,799.0,4356.8,323.2,928.7,21426.8,2370.6,189.2,35932.4,847.5,15969.6,17080.9,838.2,1159.3,2509.2,2971.9,7407.3,1587.8,629.2,33550.8,202.4,1054.1,2920.0,2326.2,21677.9,2554.8,1415.8,1250.6,3215.6,2412.0,3078.0,1666.4
1432.9,9056.9,2401.8,341.5,2456.3,5617.4,225.1,367.8,12310.0,1102.9,697.0,154.7,533.9,1874.6,35938.4,1383.0,7937.5,927.7,616.0,746.1,5011.1,323.9,1477.5,10672.2,2412.4,300.0,41908.6,1263.6,17631.9,16307.3,733.5,1010.6,3258.5,4322.0,6531.3,1315.0,661.8,28204.5,256.6,1034.2,1447.6,1791.7,33239.2,3375.6,819.9,1283.3,3418.5,2838.8,3758.0,1970.7
2239.5,4407.6,1758.2,520.3,1987.6,21176.1,185.7,291.8,8807.9,858.7,596.2,143.8,787.9,2230.0,40247.4,4338.2,3866.1,833.4,435.3,906.0,7428.3,328.9,962.3,18693.0,2070.3,234.8,36407.2,709.0,30980.4,20268.1,702.7,1610.2,2985.0,3076.2,7191.1,1384.0,660.6,26125.5,186.3,1279.3,1436.9,1948.8,13845.1,3857.8,1136.0,1238.3,2766.9,3322.8,2616.7,656.8
1427.1,6832.9,2268.1,1732.2,1947.1,17301.6,181.1,314.9,4193.4,1618.3,603.2,166.7,528.5,3478.6,19596.2,1415.7,1758.2,889.4,360.7,859.4,3916.4,262.7,886.6,3768.4,5227.3,290.3,39573.8,506.3,37933.4,20415.2,505.2,1076.2,3853.4,3162.3,7165.7,895.8,1153.7,37118.5,235.5,1217.1,1433.7,1668.3,3520.7,3914.1,1056.3,1479.9,3348.8,7089.2,1303.8,4946.4
1336.7,6953.7,1997.4,460.2,2511.1,7109.1,425.2,307.3,2718.0,962.3,389.8,170.4,388.5,2595.5,27074.8,1293.4,9657.1,961.0,786.0,804.2,3850.8,1295.4,1393.3,20990.6,1888.5,307.1,40756.8,1895.9,13625.9,19397.7,797.0,968.8,4778.4,3459.7,8016.5,1993.4,664.2,35887.1,228.0,923.4,1184.7,2009.1,41394.5,5364.4,729.5,1205.7,3982.2,3135.7,1330.0,725.7
1788.5,3127.3,1404.9,243.1,2055.7,19933.9,289.9,272.4,9022.9,905.0,710.3,336.7,593.1,2339.4,44279.1,1304.8,2279.2,1189.3,525.8,999.8,5944.1,326.9,1079.8,12715.1,2494.7,255.2,32686.8,411.6,14301.7,19159.3,577.1,1066.0,2829.4,3192.7,6822.2,1063.7,637.8,39418.8,173.9,1195.1,1230.9,2510.1,6241.3,2562.2,840.7,1296.5,3581.4,2539.9,2291.1,888.9
1636.5,7733.4,2365.7,325.1,1824.2,6999.2,215.2,398.0,2469.0,1517.2,549.8,174.7,348.2,2326.4,23694.9,1288.9,7739.5,962.2,533.4,688.1,6790.3,580.6,992.8,13314.1,1823.1,305.2,46746.9,1306.2,14650.2,21641.2,631.4,953.1,4009.9,3355.3,9033.9,2204.4,602.1,32519.4,337.3,1053.5,1762.5,1926.8,30741.8,5139.7,872.2,1260.2,3378.2,5057.3,1313.2,2573.3
1478.3,3617.3,1515.2,171.4,2272.9,10819.8,228.9,426.1,11896.7,947.7,680.6,162.6,475.1,1734.9,22505.7,1102.2,6301.2,865.0,462.3,795.5,5430.7,344.6,1084.6,5685.8,1795.2,271.9,37628.4,1086.2,23479.6,17730.8,625.9,972.9,3130.8,3682.5,8806.5,1413.3,585.7,29932.9,215.6,1049.9,1433.5,2509.9,25777.8,4647.7,932.9,1332.6,3929.4,3492.4,4645.7,599.5
1474.1,3705.4,1885.0,259.7,1853.7,7732.7,227.1,260.1,7847.6,2034.7,540.9,156.2,6968.9,2438.4,14617.0,1387.3,4557.6,825.6,440.3,823.9,5349.1,295.9,1260.2,3169.1,2142.4,229.6,36432.5,903.1,25625.6,23573.5,569.1,1101.0,3273.7,4078.5,6931.0,2514.9,842.6,28533.4,651.2,1116.6,2458.7,1391.8,14640.7,5156.9,2022.5,1720.6,4181.1,6232.3,2862.5,2387.2
1262.4,4157.3,1665.1,245.6,1937.5,21407.2,198.0,293.4,7357.7,1007.2,616.1,156.1,592.1,3137.8,36880.4,1248.5,4240.7,946.2,403.5,900.4,6994.2,300.0,1080.9,15791.6,1585.4,207.0,37934.0,754.3,29453.2,21196.9,617.4,1123.1,2020.7,3168.6,6825.5,1254.6,622.0,34414.9,195.9,1096.2,1361.9,1844.4,14263.8,4428.3,828.1,1306.1,3060.5,7932.0,3192.4,960.5
2336.1,6443.1,1684.2,299.0,2289.7,33795.5,143.8,353.8,1481.2,3827.0,1292.9,166.4,896.8,3749.8,19698.4,1358.5,9898.0,2179.6,439.1,663.4,22165.3,679.4,841.2,15609.6,1701.8,298.1,33857.9,1082.9,4992.6,15669.1,662.8,1678.5,3606.1,2663.8,5532.7,1297.0,656.7,25282.6,262.5,1288.7,1793.5,2318.4,41979.5,2407.3,770.8,921.1,3938.4,1826.4,1328.0,4401.8
1286.0,4679.8,1836.6,373.7,2180.6,21098.9,172.8,272.9,14484.6,1056.8,1942.5,177.5,718.4,3055.4,15658.6,1333.4,5539.9,1361.6,491.6,1183.9,10245.9,274.3,708.3,3168.3,1761.2,263.9,33997.1,754.3,18949.9,18114.2,1087.0,1114.0,3428.9,2973.0,6141.7,1196.0,689.2,35065.0,205.1,1264.8,1824.1,2581.2,23096.3,2368.6,883.2,1293.6,3472.4,1577.2,5000.4,1702.2
1761.2,6214.7,2296.1,327.9,2136.7,16123.4,188.4,293.6,13042.5,1441.8,1101.1,161.1,610.8,2594.1,12255.7,1313.0,6994.3,1200.4,549.0,1326.4,8134.2,299.5,809.3,1992.8,2911.7,276.9,34951.4,1248.1,21843.3,18663.0,636.4,1228.6,2584.3,2874.5,5058.0,2022.4,993.5,29666.4,240.3,2097.8,1271.1,1632.6,29697.6,1779.6,784.0,1242.6,4231.7,2440.2,3746.1,3220.6
2023.2,6586.1,2483.5,427.5,2013.5,6520.6,284.9,278.2,9448.2,1437.8,561.7,131.5,458.5,2825.8,33537.1,1579.2,6304.5,1152.4,1260.9,890.7,4278.7,351.3,1201.9,17070.6,1617.5,214.5,36990.7,1068.5,14282.2,17187.7,856.0,1146.5,3912.1,3911.8,5933.6,1695.6,705.9,25985.2,176.9,1036.8,1393.0,2042.4,24408.3,4361.4,965.8,1479.4,4085.7,3122.8,2562.6,4125.5
1153.5,4595.8,1913.9,220.8,2479.4,8145.2,272.5,311.9,12904.6,1249.1,590.0,165.5,442.8,2455.1,17444.9,1338.8,8180.5,896.8,1039.6,835.9,7315.3,323.1,1410.3,2832.4,2102.4,290.9,40942.5,1363.7,13093.7,20279.5,628.2,1552.5,2925.3,3948.2,6578.8,1723.7,619.4,26493.8,232.1,1157.8,3129.7,1595.6,35238.0,2910.6,870.0,1274.0,3844.8,6097.7,6004.5,1424.3
2823.5,5029.2,1966.5,289.1,1150.9,6746.5,230.5,258.8,8495.5,898.5,792.6,172.5,506.1,2938.5,38309.8,1230.8,3382.1,1689.6,643.0,853.5,9893.5,399.6,1068.9,17014.1,2126.6,244.8,32808.1,258.0,15150.8,18201.0,998.8,1078.7,1572.9,2807.7,4757.1,1078.4,1003.3,29573.1,166.3,1154.2,1405.9,1891.6,13535.3,2324.9,672.2,1372.4,3488.0,3687.6,3850.7,2937.3
1899.1,4667.6,1796.1,257.3,2247.2,12317.6,248.0,246.7,11251.0,1108.0,811.2,165.4,607.4,3776.3,36112.0,1176.5,6548.3,1590.1,669.2,832.1,7781.5,324.8,1141.5,11460.1,1878.1,235.2,40748.1,898.0,20994.8,16956.1,794.2,1148.3,3278.3,3554.4,7409.4,1609.3,763.3,36942.5,206.7,1094.5,2015.1,2317.1,25989.6,3678.7,929.2,1344.6,3509.8,2751.6,5536.1,1488.5
2462.6,4546.8,1562.5,229.7,2378.6,14407.3,196.6,408.4,3121.4,1212.9,1335.0,183.7,749.7,1899.1,35078.0,1576.6,9017.9,1517.2,515.1,532.9,5389.6,399.7,1101.8,9288.6,1112.1,340.1,36259.2,1201.3,10585.0,19846.6,649.8,1315.2,4420.0,3419.4,7404.4,2814.2,738.0,38026.9,264.1,826.0,1708.8,1685.5,37393.1,4495.7,873.3,1357.0,3612.4,1778.7,1690.3,2608.3
1539.1,7338.5,2598.5,226.3,2365.1,9725.8,258.2,481.2,20101.7,1260.0,1259.7,140.5,645.5,2488.7,15175.8,1441.9,6814.4,1144.1,785.2,998.8,6293.1,427.0,1375.0,2279.6,1725.7,252.0,35393.4,1277.2,12265.6,16335.1,603.3,1183.3,3434.0,3994.6,7193.0,1096.4,643.6,32948.6,209.5,1163.2,25065.3,1761.2,24902.6,3198.7,979.2,1459.9,3634.6,1755.2,5897.4,2160.9
1525.9,7064.5,2157.4,242.4,2786.5,8753.1,347.5,332.8,15494.5,980.4,858.9,162.1,388.8,2729.0,63865.4,1382.5,7718.7,1155.9,531.0,478.3,5748.5,312.5,1587.0,7841.1,3019.3,343.5,38591.2,1443.8,17000.1,19012.7,710.0,1008.8,2596.2,4406.6,6300.9,1974.8,661.4,37184.8,223.2,759.8,1637.5,1842.2,28706.6,3066.4,746.4,1334.1,2987.6,2015.4,6349.8,741.4
1436.0,4794.6,1586.4,818.0,2395.1,21719.4,220.8,414.7,16739.6,1334.9,1110.0,181.0,513.5,2335.2,16844.5,1313.1,6737.7,1147.1,560.8,992.1,7026.5,388.0,870.1,4330.2,2033.3,317.5,30023.0,1139.5,34337.3,19170.0,641.1,1220.0,2967.6,3377.2,7562.1,1242.3,610.1,33288.9,916.5,1048.1,1282.5,1818.0,26553.0,4012.4,646.6,1064.1,3767.3,5316.7,4426.5,2816.5
2120.3,10743.6,2974.9,404.0,2710.0,17338.8,225.9,385.2,1697.2,2102.0,580.0,174.3,443.4,3424.0,10025.3,1676.1,30906.6,1237.3,518.1,701.7,6838.1,458.2,1060.3,4345.7,2002.7,319.9,34922.2,4547.2,4543.8,20669.6,836.4,1102.1,3151.0,3173.6,5908.2,2563.0,671.5,31119.7,237.7,1023.2,1508.2,1864.5,129324.1,3219.8,1294.7,1398.3,2966.6,2670.0,1285.9,2998.6
1557.8,6440.4,2135.3,167.5,1852.0,16748.2,153.8,376.0,3712.9,1144.8,3689.3,156.7,399.1,2098.0,46565.4,1467.0,6839.8,1205.0,553.9,607.5,3959.1,356.2,1488.6,7895.7,1555.4,309.8,39801.0,1307.7,18686.7,19043.3,679.0,1074.3,3620.4,3621.4,6876.7,3495.6,699.2,43066.7,222.2,875.4,1691.9,1811.6,28738.8,5528.0,806.9,1408.5,3218.6,1512.2,1951.3,2327.1
1392.9,7288.0,2018.5,285.0,1986.5,7235.0,198.0,349.3,2278.0,1157.2,749.7,164.4,492.5,3638.5,34986.2,2129.4,5062.2,884.5,517.9,732.0,5375.9,2048.2,1143.3,27486.6,1539.6,297.9,35107.0,1002.5,7378.6,17256.3,813.8,1200.2,2924.3,3277.6,7887.1,2727.8,707.0,36366.5,209.7,1049.3,1476.0,2236.4,21264.4,3690.1,806.1,1372.4,3070.7,2534.3,1169.6,1154.7
2348.0,5047.8,1916.3,475.4,1485.7,7394.6,265.1,373.0,3568.8,2114.4,1383.3,193.5,358.7,4580.6,39349.1,1440.6,5709.5,1922.4,791.1,652.0,10831.3,363.8,1024.4,5752.0,1387.8,382.9,23401.8,930.1,9474.4,15982.2,664.8,1480.4,2718.0,3220.9,7499.1,5332.8,769.0,30198.5,425.0,929.0,1425.0,2771.8,22345.1,2888.5,1560.9,1134.7,3773.3,4049.9,2523.4,3873.7
